id_place,provincia,id_empleado,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,id_contrato
132,BARCELONA,680015,Diana Pena,Designer graphic,ESPAÑA,19/10/2017,15/06/2021,00/00/0000,65.0,Baja voluntaria del trabajad,Mujer,18/08/1995,qgutierrez@example.net,289.0
132,BARCELONA,980632,Charles Matthews,Designer graphic,ESPAÑA,02/05/2019,01/08/2019,01/08/2019,75.0,Fin de contrato temporal,Mujer,03/06/1998,david78@example.org,501.0
132,BARCELONA,980732,Mary Pope,Designer graphic,ESPAÑA,13/05/2019,30/06/2020,00/00/0000,72.5,Excedencia,Mujer,22/01/1992,christianmorton@example.net,289.0
132,BARCELONA,980794,Christopher Doyle,Designer graphic,ESPAÑA,12/06/2019,11/08/2019,11/08/2019,92.5,Fin de contrato temporal,Mujer,24/01/1999,sean10@example.com,501.0
132,BARCELONA,980907,Susan Hampton,Designer graphic,ESPAÑA,03/07/2019,20/07/2019,02/10/2019,50.0,Baja voluntaria del trabajad,Mujer,08/07/1994,bjennings@example.net,501.0
132,BARCELONA,981028,Olivia Sullivan,Designer graphic,ESPAÑA,25/07/2019,01/08/2019,24/09/2019,50.0,Cese en período de prueba a,Mujer,13/11/1997,wking@example.com,501.0
132,BARCELONA,981122,Kenneth Lane,Designer graphic,ESPAÑA,08/08/2019,12/10/2021,00/00/0000,37.5,Baja por excedencia voluntar,Mujer,30/12/2000,jsuarez@example.org,289.0
132,BARCELONA,981136,Brianna Roberts,Designer graphic,ESPAÑA,12/08/2019,11/10/2019,11/10/2019,50.0,Fin de contrato temporal,Mujer,18/05/2000,allenwendy@example.org,501.0
132,BARCELONA,981354,Anthony Young,Designer graphic,ESPAÑA,24/09/2019,06/10/2021,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,31/10/1995,mcneilthomas@example.com,289.0
132,BARCELONA,980794,Christopher Doyle,Designer graphic,ESPAÑA,25/11/2019,24/01/2020,24/01/2020,50.0,Fin de contrato temporal,Mujer,24/01/1999,sean10@example.com,502.0
132,BARCELONA,981680,Danielle Travis,Designer graphic,ESPAÑA,25/11/2019,29/02/2020,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,25/02/1995,jeremyrobinson@example.org,289.0
132,BARCELONA,170009,Justin Hayes,Designer graphic,ESPAÑA,02/03/2020,13/03/2020,01/06/2020,50.0,Cese en período de prueba a,Mujer,09/08/1999,anthony89@example.net,502.0
132,BARCELONA,982205,Jessica Nunez,Designer graphic,ESPAÑA,02/03/2020,13/03/2020,01/06/2020,60.0,Cese en período de prueba a,Mujer,24/09/1997,obishop@example.com,502.0
132,BARCELONA,982205,Jessica Nunez,Designer graphic,ESPAÑA,26/06/2020,27/09/2021,00/00/0000,50.0,Excedencia,Mujer,24/09/1997,obishop@example.com,289.0
132,BARCELONA,982421,Sara Taylor,Designer graphic,ESPAÑA,03/07/2020,07/09/2020,02/10/2020,37.5,Baja voluntaria del trabajad,Mujer,02/06/1997,jason44@example.com,502.0
132,BARCELONA,982667,Jason Copeland,Designer graphic,ESPAÑA,07/09/2020,20/06/2021,20/06/2021,50.0,Fin de contrato temporal,Mujer,04/11/1998,gscott@example.net,502.0
132,BARCELONA,983037,Chad Mccoy,Designer graphic,ESPAÑA,10/12/2020,10/01/2021,10/01/2021,62.5,Fin de contrato temporal,Mujer,16/07/1998,ysmith@example.org,501.0
132,BARCELONA,983077,Wayne Lane,Designer graphic,ESPAÑA,14/12/2020,10/01/2021,10/01/2021,50.0,Fin de contrato temporal,Mujer,27/01/1997,grahamdesiree@example.com,501.0
132,BARCELONA,980732,Mary Pope,Designer graphic,ESPAÑA,01/02/2021,22/07/2021,31/12/2099,72.5,Baja voluntaria del trabajad,Mujer,22/01/1992,christianmorton@example.net,289.0
132,BARCELONA,983554,Margaret Vance,Designer graphic,ESPAÑA,07/04/2021,08/04/2021,06/04/2022,50.0,Baja voluntaria del trabajad,Mujer,21/12/2002,brownstephanie@example.com,530.0
132,BARCELONA,983661,Dr. Joseph Olson,Designer graphic,ESPAÑA,03/05/2021,22/05/2021,02/05/2022,50.0,Cese en período de prueba a,Mujer,10/06/1996,brittanygates@example.com,530.0
132,BARCELONA,983717,Jessica Dominguez MD,Designer graphic,ESPAÑA,15/05/2021,04/07/2021,04/07/2021,60.0,Fin de contrato temporal,Mujer,04/05/1999,michael10@example.org,510.0
132,BARCELONA,983783,William Hardy,Designer graphic,ESPAÑA,24/05/2021,12/06/2021,23/05/2022,50.0,Baja voluntaria del trabajad,Mujer,14/08/1992,churchjennifer@example.net,530.0
132,BARCELONA,983922,Steven Williams,Designer graphic,ESPAÑA,14/06/2021,13/02/2022,13/02/2022,50.0,Fin de contrato temporal,Mujer,26/08/2000,derrick56@example.org,502.0
132,BARCELONA,983948,Rachel Gray,Designer graphic,ESPAÑA,17/06/2021,16/09/2021,16/09/2021,50.0,Fin de contrato temporal,Mujer,19/05/1998,dana30@example.com,502.0
132,BARCELONA,983717,Jessica Dominguez MD,Designer graphic,ESPAÑA,05/07/2021,28/07/2022,00/00/0000,37.5,Baja voluntaria del trabajad,Mujer,04/05/1999,michael10@example.org,289.0
132,BARCELONA,984564,Brett Mack,Designer graphic,ESPAÑA,13/08/2021,24/03/2022,12/05/2022,50.0,Baja voluntaria del trabajad,Mujer,16/09/1999,belinda56@example.org,502.0
132,BARCELONA,984631,Tonya Douglas,Designer graphic,ESPAÑA,23/08/2021,06/09/2021,06/09/2021,50.0,Fin de contrato temporal,Hombre,01/07/2002,ngonzalez@example.com,510.0
132,BARCELONA,984636,Cynthia Torres,Designer graphic,ESPAÑA,24/08/2021,16/09/2021,00/00/0000,50.0,Fin de contrato temporal,Hombre,10/11/1999,dustinbernard@example.net,510.0
132,BARCELONA,984631,Tonya Douglas,Designer graphic,ESPAÑA,07/09/2021,06/05/2022,06/05/2022,50.0,Fin de contrato temporal,Hombre,01/07/2002,ngonzalez@example.com,502.0
132,BARCELONA,984741,Erik Ramirez,Designer graphic,ESPAÑA,09/09/2021,00/00/0000,00/00/0000,90.0,,Mujer,04/02/1995,grantharry@example.com,289.0
132,BARCELONA,984636,Cynthia Torres,Designer graphic,ESPAÑA,17/09/2021,16/04/2022,16/04/2022,50.0,Fin de contrato temporal,Hombre,10/11/1999,dustinbernard@example.net,502.0
132,BARCELONA,984913,Reginald Riley,Designer graphic,ESPAÑA,18/10/2021,17/08/2022,17/08/2022,50.0,Fin de contrato temporal,Hombre,27/10/2002,charles60@example.net,502.0
132,BARCELONA,984917,Mark Gonzalez,Designer graphic,ESPAÑA,18/10/2021,17/01/2022,17/01/2022,37.5,Fin de contrato temporal,Hombre,05/01/1997,maldonadokaren@example.net,502.0
132,BARCELONA,984968,Sarah Howe,Designer graphic,ITALIA,25/10/2021,24/07/2022,24/07/2022,75.0,Fin de contrato temporal,Mujer,21/03/1989,christophermartin@example.org,502.0
132,BARCELONA,985253,Adam Peters,Designer graphic,ESPAÑA,23/11/2021,10/01/2022,10/01/2022,82.5,Fin de contrato temporal,Hombre,16/12/2000,gsoto@example.org,502.0
132,BARCELONA,985300,William Lynn,Designer graphic,VENEZUELA,24/11/2021,10/01/2022,10/01/2022,72.5,Fin de contrato temporal,Mujer,02/09/1992,debra36@example.org,502.0
132,BARCELONA,985300,William Lynn,Designer graphic,VENEZUELA,17/01/2022,14/04/2022,16/05/2022,62.5,Baja voluntaria del trabajad,Mujer,02/09/1992,debra36@example.org,502.0
132,BARCELONA,985935,Angela Shelton,Designer graphic,ARGENTINA,24/02/2022,22/05/2022,23/06/2022,50.0,Baja voluntaria del trabajad,Mujer,29/09/1992,shariday@example.com,502.0
132,BARCELONA,986129,Laura Collins,Designer graphic,ESPAÑA,11/04/2022,27/06/2022,00/00/0000,62.5,Baja voluntaria del trabajad,Mujer,22/01/1999,teresasanders@example.com,200.0
132,BARCELONA,986182,Diane Matthews,Designer graphic,ESPAÑA,07/04/2022,27/08/2022,00/00/0000,37.5,Baja voluntaria del trabajad,Mujer,12/05/2002,whoffman@example.net,200.0
132,BARCELONA,986255,Tina Burns,Designer graphic,ESPAÑA,19/04/2022,13/10/2022,00/00/0000,62.5,Baja voluntaria del trabajad,Mujer,15/11/1999,dcarter@example.net,200.0
132,BARCELONA,986324,Cheyenne Howell,Designer graphic,ESPAÑA,26/04/2022,04/07/2022,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,20/06/1994,jeffrey08@example.net,200.0
132,BARCELONA,986714,Keith Gonzalez,Designer graphic,ESPAÑA,08/06/2022,24/08/2022,00/00/0000,75.0,Cese en período de prueba a,Mujer,02/10/1997,james70@example.com,200.0
132,BARCELONA,987121,David Randall,Designer graphic,ESPAÑA,13/07/2022,11/09/2022,00/00/0000,62.5,Baja voluntaria del trabajad,Mujer,15/03/2000,millerjennifer@example.org,200.0
132,BARCELONA,987122,Lauren Ferrell,Designer graphic,ESPAÑA,13/07/2022,15/06/2023,00/00/0000,62.5,Despido de la persona trabaj,Mujer,16/11/2002,nspencer@example.com,200.0
132,BARCELONA,987343,Fernando Long,Designer graphic,ESPAÑA,03/08/2022,00/00/0000,00/00/0000,75.0,,Mujer,06/03/2003,lgamble@example.com,200.0
132,BARCELONA,987626,Clarence Lamb,Designer graphic,ESPAÑA,03/09/2022,11/12/2022,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,23/03/2003,crose@example.net,200.0
132,BARCELONA,987665,Linda Miller,Designer graphic,ESPAÑA,02/09/2022,02/09/2022,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,18/11/2002,,200.0
132,BARCELONA,987719,Ricardo Blankenship,Designer graphic,ESPAÑA,12/09/2022,13/09/2022,00/00/0000,50.0,Baja voluntaria del trabajad,Mujer,31/10/2000,kristi24@example.com,200.0
132,BARCELONA,987727,Sheena Jordan,Designer graphic,ESPAÑA,13/09/2022,16/09/2022,00/00/0000,50.0,Cese en período de prueba a,Mujer,12/02/2001,xmorrison@example.net,200.0
132,BARCELONA,987919,Bradley Boyle,Designer graphic,ESPAÑA,11/10/2022,00/00/0000,00/00/0000,75.0,,Mujer,29/05/2004,luiswood@example.org,200.0
132,BARCELONA,987972,Daniel Sullivan,Designer graphic,ESPAÑA,21/10/2022,31/05/2023,00/00/0000,30.0,Baja voluntaria de la person,Hombre,25/04/2004,keith70@example.org,200.0
132,BARCELONA,988016,Tim Price,Designer graphic,ESPAÑA,28/10/2022,20/03/2023,00/00/0000,37.5,Cese en período de prueba a,Hombre,26/01/2002,gwilson@example.net,200.0
132,BARCELONA,988224,Carol Lee,Designer graphic,ESPAÑA,24/11/2022,09/12/2022,00/00/0000,50.0,,Hombre,29/11/2001,lambertsandy@example.net,502.0
132,BARCELONA,988397,Adam Savage,Designer graphic,ESPAÑA,06/12/2022,00/00/0000,00/00/0000,90.0,,Mujer,08/12/2003,lindavaldez@example.com,289.0
132,BARCELONA,988450,Adriana Fitzpatrick,Designer graphic,ESPAÑA,06/12/2022,21/12/2022,10/01/2023,50.0,Cese en período de prueba a,Mujer,05/04/2003,tony19@example.net,502.0
132,BARCELONA,988539,Jeffrey Simon,Designer graphic,ESPAÑA,12/12/2022,10/01/2023,10/01/2023,50.0,Cese en período de prueba a,Mujer,03/05/2001,,200.0
132,BARCELONA,988555,Allison Pollard,Designer graphic,ESPAÑA,12/12/2022,21/12/2022,00/00/0000,50.0,Cese en período de prueba a,Mujer,13/12/2001,daniel81@example.com,200.0
132,BARCELONA,989881,Stephanie Cooper,Designer graphic,ESPAÑA,03/07/2023,27/08/2023,27/08/2023,62.5,Cese por expiración del tiem,Hombre,28/07/2002,tricia30@example.com,502.0
132,BARCELONA,989924,Diana Ferrell,Designer graphic,VENEZUELA,04/07/2023,15/07/2023,27/08/2023,75.0,Cese en período de prueba a,Mujer,18/05/2005,johnvillarreal@example.com,502.0
132,BARCELONA,990124,Teresa Harris,Designer graphic,ESPAÑA,24/07/2023,12/08/2023,00/00/0000,75.0,Baja voluntaria de la person,Mujer,13/01/2001,lauraward@example.net,200.0
132,BARCELONA,990429,Tiffany Shah,Designer graphic,ESPAÑA,23/08/2023,00/00/0000,00/00/0000,75.0,,Mujer,19/11/2002,katherinemartinez@example.org,200.0
132,BARCELONA,990464,Frank Johns,Designer graphic,ESPAÑA,28/08/2023,31/08/2023,00/00/0000,62.5,Baja voluntaria de la person,Mujer,20/05/1992,barbara67@example.com,200.0
133,LUGO,981525,Desiree Hull PhD,Designer graphic,ESPAÑA,31/10/2019,00/00/0000,00/00/0000,62.5,Suspensión del contrato o ER,Mujer,04/07/2000,rwalls@example.com,289.0
133,LUGO,981526,Allison Kim,Designer graphic,ESPAÑA,31/10/2019,24/05/2022,00/00/0000,47.5,Baja voluntaria del trabajad,Mujer,01/07/1999,tthomas@example.org,289.0
133,LUGO,981527,Cameron Hampton,Designer graphic,DOMINICANA REP (SANTO DOMINGO),31/10/2019,09/07/2020,09/07/2020,75.0,Fin de contrato temporal,Mujer,02/09/1985,marcia81@example.org,501.0
133,LUGO,981623,Brenda Griffith,Designer graphic,ESPAÑA,13/11/2019,12/12/2019,12/01/2020,37.5,Cese en período de prueba a,Mujer,06/05/1994,rreynolds@example.net,501.0
133,LUGO,981657,Gloria Edwards,Designer graphic,ESPAÑA,02/12/2019,20/10/2022,00/00/0000,60.0,Baja voluntaria del trabajad,Mujer,09/10/1993,matthewsmith@example.net,289.0
133,LUGO,982411,Kristy Evans,Designer graphic,ESPAÑA,30/06/2020,16/09/2020,28/02/2021,85.0,Baja voluntaria del trabajad,Mujer,19/03/1991,hgordon@example.org,501.0
133,LUGO,982721,Laura Barnes,Designer graphic,ESPAÑA,17/09/2020,00/00/0000,00/00/0000,37.5,,Mujer,27/04/1981,faulknerveronica@example.com,289.0
133,LUGO,984225,Melissa Collins,Designer graphic,ESPAÑA,19/07/2021,28/02/2022,28/02/2022,37.5,Fin de contrato temporal,Mujer,14/12/2000,ronniebrooks@example.net,501.0
133,LUGO,984562,Rachel Scott,Designer graphic,ESPAÑA,16/08/2021,20/10/2022,20/10/2022,87.5,Fin de contrato temporal,Mujer,13/02/1998,reynoldsmichael@example.com,501.0
133,LUGO,984990,Caroline Gonzalez,Designer graphic,ESPAÑA,01/11/2021,27/11/2021,31/12/2021,37.5,Baja voluntaria del trabajad,Hombre,14/08/1997,jeremiahrobbins@example.org,501.0
133,LUGO,985329,Chad Green,Designer graphic,ESPAÑA,29/11/2021,05/12/2021,09/01/2022,50.0,Cese en período de prueba a,Hombre,20/07/2000,kimberlyturner@example.net,501.0
133,LUGO,985493,Andrew Ruiz,Designer graphic,ESPAÑA,07/12/2021,06/02/2022,06/02/2022,37.5,Cese por expiración del tiem,Hombre,29/10/1992,garciaashley@example.org,501.0
133,LUGO,986699,Michelle Jones,Designer graphic,ESPAÑA,07/06/2022,31/08/2022,00/00/0000,37.5,Cese en período de prueba a,Mujer,12/08/2001,wongsara@example.net,200.0
133,LUGO,985493,Andrew Ruiz,Designer graphic,ESPAÑA,04/07/2022,00/00/0000,00/00/0000,62.5,,Hombre,29/10/1992,eugene56@example.net,200.0
133,LUGO,987584,Robert Fernandez,Designer graphic,ESPAÑA,01/09/2022,08/01/2023,08/01/2023,75.0,Cese en período de prueba a,Mujer,25/07/2004,wrightveronica@example.net,200.0
133,LUGO,987966,Jon Jones,Designer graphic,ESPAÑA,20/10/2022,31/12/2022,00/00/0000,75.0,Baja voluntaria del trabajad,Mujer,24/09/2000,amber78@example.net,200.0
133,LUGO,988126,Neil Stevens,Designer graphic,ESPAÑA,14/11/2022,06/05/2023,06/05/2023,50.0,Cese en período de prueba a,Mujer,11/07/2000,thomassmith@example.org,200.0
133,LUGO,988127,Tiffany Gaines,Designer graphic,ESPAÑA,14/11/2022,00/00/0000,00/00/0000,25.0,,Mujer,24/06/2000,drivera@example.org,200.0
133,LUGO,989088,Thomas Lee,Designer graphic,VENEZUELA,27/03/2023,15/04/2023,00/00/0000,75.0,Baja voluntaria de la person,Mujer,07/08/1996,mcneilmichael@example.com,200.0
133,LUGO,989101,Paula Ballard,Designer graphic,ESPAÑA,27/03/2023,00/00/0000,00/00/0000,87.5,,Hombre,01/01/1994,alan61@example.org,200.0
133,LUGO,989274,Brandy Taylor,Designer graphic,ARGENTINA,27/04/2023,08/05/2023,00/00/0000,50.0,Baja voluntaria de la person,Mujer,15/11/1999,stevenperkins@example.org,200.0
133,LUGO,989275,Kendra Wallace,Designer graphic,ESPAÑA,27/04/2023,10/05/2023,00/00/0000,20.0,Baja voluntaria de la person,Mujer,24/06/2004,michelle31@example.com,200.0
133,LUGO,989276,Amber Bryan,Designer graphic,ESPAÑA,27/04/2023,00/00/0000,00/00/0000,87.5,,Hombre,22/10/1997,ytucker@example.net,200.0
133,LUGO,989414,Kelly Jennings,Designer graphic,ESPAÑA,10/05/2023,27/05/2023,00/00/0000,50.0,Baja voluntaria de la person,Mujer,01/10/1999,garcialeslie@example.org,200.0
133,LUGO,989527,Chad Perry,Designer graphic,ESPAÑA,25/05/2023,00/00/0000,00/00/0000,87.5,,Mujer,27/09/1997,hillsandra@example.com,200.0
133,LUGO,989557,James Bishop,Designer graphic,ESPAÑA,01/06/2023,11/09/2023,00/00/0000,30.0,Cese en período de prueba a,Mujer,26/11/2005,brownjeffrey@example.org,200.0
133,LUGO,990507,Carrie Callahan,Designer graphic,ESPAÑA,04/09/2023,00/00/0000,00/00/0000,50.0,,Mujer,24/12/1984,jillmartinez@example.com,200.0
134,BARCELONA,980930,John Taylor,Designer graphic,COLOMBIA,05/07/2019,03/08/2019,04/10/2019,75.0,Cese en período de prueba a,Mujer,06/07/1986,melvinbowen@example.com,501.0
134,BARCELONA,980943,Christopher Yates,Designer graphic,VENEZUELA,08/07/2019,07/08/2019,07/10/2019,75.0,Cese en período de prueba a,Mujer,15/01/1997,jeffrey28@example.com,501.0
134,BARCELONA,980950,Jason White,Designer graphic,ESPAÑA,09/07/2019,17/07/2019,08/10/2019,62.5,Baja voluntaria del trabajad,Mujer,07/11/1989,carlosarmstrong@example.com,501.0
134,BARCELONA,980952,Joel Lee,Designer graphic,ESPAÑA,10/07/2019,29/07/2019,09/10/2019,50.0,Baja voluntaria del trabajad,Mujer,10/10/1989,moorelinda@example.com,501.0
134,BARCELONA,980965,John Lopez,Designer graphic,ESPAÑA,11/07/2019,14/09/2019,10/10/2019,75.0,Baja voluntaria del trabajad,Mujer,17/08/1999,russelledward@example.net,501.0
134,BARCELONA,980980,Amanda Pitts,Designer graphic,ESPAÑA,15/07/2019,14/01/2020,14/01/2020,75.0,Fin de contrato temporal,Mujer,26/06/1998,thompsonjessica@example.net,501.0
134,BARCELONA,980983,Theresa Warner,Designer graphic,ESPAÑA,15/07/2019,14/08/2019,14/10/2019,50.0,Cese en período de prueba a,Mujer,20/09/1996,laura53@example.org,501.0
134,BARCELONA,981009,Lacey Montgomery,Designer graphic,ESPAÑA,22/07/2019,09/08/2019,21/10/2019,62.5,Cese en período de prueba a,Mujer,19/01/1998,katherine51@example.net,501.0
134,BARCELONA,981098,Monique Romero,Designer graphic,ESPAÑA,05/08/2019,27/02/2023,00/00/0000,80.0,Baja voluntaria de la person,Mujer,13/12/1993,gfernandez@example.com,189.0
134,BARCELONA,981099,Jared Williams,Designer graphic,ESPAÑA,05/08/2019,04/10/2019,04/11/2019,75.0,Despido del trabajador,Mujer,22/02/1999,rodgerschristine@example.com,501.0
134,BARCELONA,981126,Christopher Curtis,Designer graphic,ESPAÑA,09/08/2019,27/08/2019,08/09/2019,37.5,Baja voluntaria del trabajad,Mujer,01/09/1999,tbooth@example.net,501.0
134,BARCELONA,981127,Stacie Jones,Designer graphic,PARAGUAY,09/08/2019,08/09/2019,08/09/2019,50.0,Fin de contrato temporal,Mujer,25/02/1999,ghamilton@example.com,501.0
134,BARCELONA,981220,Ricardo Saunders,Designer graphic,ESPAÑA,03/09/2019,06/11/2019,02/12/2019,50.0,Baja voluntaria del trabajad,Mujer,21/07/1999,jayhunter@example.com,501.0
134,BARCELONA,981221,Alex Herrera,Designer graphic,ESPAÑA,05/09/2019,05/10/2019,04/12/2019,20.0,Baja voluntaria del trabajad,Mujer,14/11/1998,patriciacarter@example.com,501.0
134,BARCELONA,981397,David Curtis,Designer graphic,ESPAÑA,02/10/2019,28/01/2020,01/04/2020,37.5,Despido del trabajador,Mujer,12/11/1999,emoore@example.org,501.0
134,BARCELONA,981410,Phillip Hill,Designer graphic,ESPAÑA,04/10/2019,03/09/2020,00/00/0000,20.0,Baja voluntaria del trabajad,Mujer,06/07/1999,williamsjoseph@example.org,289.0
134,BARCELONA,981417,Amanda Schultz,Designer graphic,ESPAÑA,08/10/2019,22/06/2020,00/00/0000,82.5,Baja voluntaria del trabajad,Mujer,22/02/1992,cookwilliam@example.org,289.0
134,BARCELONA,981126,Christopher Curtis,Designer graphic,ESPAÑA,08/10/2019,08/10/2019,07/01/2020,90.0,Fin de contrato temporal,Mujer,01/09/1999,tbooth@example.net,501.0
134,BARCELONA,981791,Tamara Mcbride,Designer graphic,ESPAÑA,28/11/2019,02/12/2019,27/12/2019,75.0,Baja voluntaria del trabajad,Mujer,04/07/1986,ubennett@example.org,502.0
134,BARCELONA,981793,Alicia Montgomery,Designer graphic,ESPAÑA,28/11/2019,09/12/2019,19/01/2020,50.0,Cese en período de prueba a,Mujer,06/11/2001,wilsonvanessa@example.org,502.0
134,BARCELONA,981864,Joseph Rubio,Designer graphic,ESPAÑA,02/12/2019,19/01/2020,19/01/2020,50.0,Fin de contrato temporal,Mujer,30/08/1997,stacygarcia@example.com,502.0
134,BARCELONA,981945,Maria Torres,Designer graphic,ESPAÑA,06/12/2019,13/12/2019,05/01/2020,75.0,Cese en período de prueba a,Mujer,24/03/1994,,502.0
134,BARCELONA,981948,Dr. Roger Torres,Designer graphic,ESPAÑA,06/12/2019,20/12/2019,19/01/2020,50.0,Cese en período de prueba a,Mujer,12/01/1998,,502.0
134,BARCELONA,982043,Judith Hill,Designer graphic,ESPAÑA,18/12/2019,12/01/2020,12/01/2020,50.0,Fin de contrato temporal,Mujer,27/11/1996,imendoza@example.com,502.0
134,BARCELONA,982138,Rebecca Erickson,Designer graphic,ESPAÑA,05/02/2020,13/10/2020,13/10/2020,50.0,Fin de contrato temporal a i,Mujer,13/06/2000,erica72@example.com,502.0
134,BARCELONA,982696,Karen Marshall,Designer graphic,ESPAÑA,10/09/2020,05/10/2020,31/12/2099,62.5,Fin de contrato temporal,Mujer,27/12/1997,jessica58@example.net,510.0
134,BARCELONA,982696,Karen Marshall,Designer graphic,ESPAÑA,06/10/2020,00/00/0000,00/00/0000,,,Mujer,27/12/1997,jessica58@example.net,189.0
134,BARCELONA,982961,Tommy Wright,Designer graphic,ESPAÑA,03/12/2020,10/01/2021,10/01/2021,30.0,Fin de contrato temporal,Mujer,07/09/2000,zhuff@example.org,501.0
134,BARCELONA,982962,Angela Bishop,Designer graphic,ESPAÑA,03/12/2020,31/01/2021,31/01/2021,50.0,Fin de contrato temporal,Mujer,27/01/1998,hurleyamanda@example.net,501.0
134,BARCELONA,983102,Larry Smith,Designer graphic,ESPAÑA,15/12/2020,21/12/2020,10/01/2021,50.0,Cese en período de prueba a,Mujer,20/11/1990,fcabrera@example.org,501.0
134,BARCELONA,983118,Matthew Jones,Designer graphic,ESPAÑA,16/12/2020,31/01/2021,31/01/2021,30.0,Fin de contrato temporal,Mujer,18/04/2002,patricia78@example.net,501.0
134,BARCELONA,983194,Jeffery Huffman,Designer graphic,ESPAÑA,22/12/2020,08/01/2021,00/00/0000,50.0,Cese en período de prueba a,Mujer,13/12/2000,matthewcox@example.net,501.0
134,BARCELONA,982962,Angela Bishop,Designer graphic,ESPAÑA,01/02/2021,31/10/2021,31/10/2021,30.0,Fin de contrato temporal,Mujer,27/01/1998,hurleyamanda@example.net,502.0
134,BARCELONA,983118,Matthew Jones,Designer graphic,ESPAÑA,01/02/2021,18/06/2021,31/10/2021,30.0,Baja voluntaria del trabajad,Mujer,18/04/2002,patricia78@example.net,502.0
134,BARCELONA,982961,Tommy Wright,Designer graphic,ESPAÑA,03/03/2021,02/10/2021,02/10/2021,30.0,Fin de contrato temporal,Mujer,07/09/2000,zhuff@example.org,501.0
134,BARCELONA,983820,Timothy Warner,Designer graphic,ESPAÑA,31/05/2021,07/06/2021,30/08/2021,37.5,Baja voluntaria del trabajad,Mujer,02/12/1995,smithwilliam@example.com,502.0
134,BARCELONA,983821,Rick Jones,Designer graphic,ESPAÑA,31/05/2021,26/07/2021,00/00/0000,90.0,Baja voluntaria del trabajad,Mujer,14/02/1994,deborah99@example.org,510.0
134,BARCELONA,983884,Jessica Osborne,Designer graphic,ESPAÑA,10/06/2021,16/08/2021,09/09/2021,50.0,Baja voluntaria del trabajad,Mujer,14/05/1999,vasquezdaniel@example.net,502.0
134,BARCELONA,983885,Brett Costa,Designer graphic,ESPAÑA,10/06/2021,09/03/2022,09/03/2022,50.0,Fin de contrato temporal,Mujer,21/07/1998,nancyortega@example.org,502.0
134,BARCELONA,985040,Susan Farley,Designer graphic,FEDERACIÓN DE RUSIA,03/11/2021,00/00/0000,00/00/0000,,,Mujer,04/05/2002,wilkinsonalyssa@example.com,189.0
134,BARCELONA,985041,Leslie Sullivan,Designer graphic,ESPAÑA,03/11/2021,22/05/2022,02/08/2022,62.5,Baja voluntaria del trabajad,Hombre,13/01/1998,heathersparks@example.org,402.0
134,BARCELONA,985104,Ryan Horton,Designer graphic,ESPAÑA,15/11/2021,14/12/2021,14/02/2022,40.0,Cese en período de prueba a,Hombre,03/04/2001,cole76@example.net,502.0
134,BARCELONA,985287,Bryan Yoder,Designer graphic,ESPAÑA,01/12/2021,31/01/2022,31/01/2022,50.0,Fin de contrato temporal,Mujer,29/03/2001,mosleyroger@example.com,502.0
134,BARCELONA,985395,Isaac Delgado Jr.,Designer graphic,ESPAÑA,01/12/2021,31/12/2021,31/12/2021,50.0,Fin de contrato temporal,Hombre,28/03/2001,jeffreymarsh@example.org,502.0
134,BARCELONA,983885,Brett Costa,Designer graphic,ESPAÑA,14/03/2022,11/04/2022,11/04/2022,50.0,Fin de contrato temporal,Mujer,21/07/1998,nancyortega@example.org,510.0
134,BARCELONA,983885,Brett Costa,Designer graphic,ESPAÑA,12/04/2022,15/06/2022,00/00/0000,75.0,,Mujer,21/07/1998,nancyortega@example.org,289.0
134,BARCELONA,983885,Brett Costa,Designer graphic,ESPAÑA,16/06/2022,00/00/0000,00/00/0000,87.5,,Mujer,21/07/1998,nancyortega@example.org,289.0
134,BARCELONA,986873,Tina Sexton,Designer graphic,ESPAÑA,27/06/2022,15/08/2022,00/00/0000,62.5,Baja voluntaria del trabajad,Mujer,14/10/2000,tmiddleton@example.com,510.0
134,BARCELONA,987475,Stephanie Hickman,Designer graphic,ESPAÑA,16/08/2022,31/05/2023,00/00/0000,50.0,Baja voluntaria de la person,Hombre,24/10/2003,amyjackson@example.com,200.0
134,BARCELONA,987961,Angela White,Designer graphic,ESPAÑA,18/10/2022,24/11/2022,24/11/2022,37.5,Fin de contrato temporal,Hombre,10/07/2004,ymiller@example.com,410.0
134,BARCELONA,985041,Leslie Sullivan,Designer graphic,ESPAÑA,21/11/2022,10/01/2023,10/01/2023,,Fin de contrato temporal,Hombre,13/01/1998,heathersparks@example.org,402.0
134,BARCELONA,988196,Peter Hicks,Designer graphic,ESPAÑA,21/11/2022,29/04/2023,00/00/0000,20.0,Baja voluntaria de la person,Mujer,27/08/2002,howarddavid@example.net,289.0
134,BARCELONA,987475,Stephanie Hickman,Designer graphic,ESPAÑA,03/07/2023,00/00/0000,00/00/0000,50.0,,Hombre,24/10/2003,amyjackson@example.com,200.0
